,ifm_terminal_frequency,ifm_start,ifm_peak_frequency,ifm_stop,ifm_region_id,ifm_rms,ifm_peak_amplitude,ifm_duration,ifm_peak_freq_resolution,cf_terminal_frequency,cf_start,cf_peak_frequency,cf_stop,cf_region_id,cf_rms,cf_peak_amplitude,cf_duration,cf_peak_freq_resolution,tfm_terminal_frequency,tfm_start,tfm_peak_frequency,tfm_stop,tfm_region_id,tfm_rms,tfm_peak_amplitude,tfm_duration,tfm_peak_freq_resolution,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,terminal_frequency
50,91406.25,0.0,95312.5,0.00256,fm1,0.026427286805460786,0.076690673828125,0.00256,778.816199376947,104437.94844538931,0.00256,104570.82115333511,0.017612,cf1,0.0754662351215007,0.155181884765625,0.015052000000000001,132.8374070138151,90526.31578947367,0.017612,104473.6842105263,0.021412,fm2,0.02458865070682098,0.077850341796875,0.0038,525.2100840336135,segment_matching_annotaudio_Aditya_2018-08-16_2324_208,-10,Aditya_2018-08-16_2324_208,2,,,,
51,88509.31677018633,0.0,95496.89440993789,0.002576,fm1,0.03196662734208213,0.076263427734375,0.002576,773.9938080495357,107149.92088607595,0.002576,107496.04430379748,0.0228,cf1,0.062151153334548466,0.139312744140625,0.020224000000000002,98.85330170027679,87515.68381430363,0.0228,106649.9372647428,0.025988,fm2,0.02086006928081734,0.063934326171875,0.003188,626.5664160401002,segment_matching_annotaudio_Aditya_2018-08-16_2324_211,-10,Aditya_2018-08-16_2324_211,1,,,,
52,99734.04255319152,0.000404,103280.14184397164,0.00266,fm1,0.0194865769288804,0.059356689453125,0.0022559999999999998,883.3922261484099,105880.9409505521,0.00266,106216.99471915507,0.04432,cf1,0.051745125329925014,0.125518798828125,0.04166,48.00307219662058,93234.32343234324,0.04432,103135.31353135314,0.045531999999999996,fm2,0.00988043457231657,0.022247314453125,0.001212,1644.7368421052633,segment_matching_annotaudio_Aditya_2018-08-16_2324_212,-10,Aditya_2018-08-16_2324_212,1,,,,
53,100817.43869209806,0.0,104223.4332425068,0.001468,fm1,0.026336393960376826,0.060333251953125,0.001468,1358.695652173913,106341.5750915751,0.001468,106398.80952380953,0.018940000000000002,cf1,0.051914877092188665,0.102386474609375,0.017472,114.41647597254006,94660.19417475727,0.018940000000000002,103883.49514563108,0.021,fm2,0.04676768762290134,0.121856689453125,0.00206,968.9922480620157,segment_matching_annotaudio_Aditya_2018-08-16_2324_218,-10,Aditya_2018-08-16_2324_218,3,,,,
54,102941.17647058824,0.0,106862.74509803923,0.0010199999999999999,fm1,0.012542323933279118,0.029571533203125,0.0010199999999999999,1953.125,106519.93355481727,0.0010199999999999999,105897.00996677742,0.015468,cf1,0.02644815532526289,0.049407958984375,0.014447999999999999,138.35085777531822,95953.00261096604,0.015468,109660.57441253263,0.017,fm2,0.011558718114829638,0.029754638671875,0.001532,1302.0833333333333,segment_matching_annotaudio_Aditya_2018-08-16_2324_23,-10,Aditya_2018-08-16_2324_23,2,,,,
55,97807.75716694773,0.000356,102023.60876897133,0.002728,fm1,0.02295938705015944,0.073944091796875,0.002372,841.7508417508417,102741.1592383344,0.002728,102845.7836367441,0.021844,cf1,0.07546717630400747,0.144317626953125,0.019116,104.60251046025104,90390.87947882737,0.021844,104234.52768729643,0.0243,fm2,0.01963636546921189,0.068756103515625,0.002456,811.6883116883117,segment_matching_annotaudio_Aditya_2018-08-16_2324_236,-10,Aditya_2018-08-16_2324_236,1,,,,
56,98623.8532110092,0.0,104931.19266055047,0.001744,fm1,0.01778575176606788,0.055511474609375,0.001744,1141.552511415525,106824.32926383508,0.001744,106933.9864025148,0.05646,cf1,0.054783913216822175,0.144866943359375,0.054715999999999994,36.54970760233918,99609.375,0.05646,105468.75,0.057996000000000006,fm2,0.015782330339501792,0.040191650390625,0.001536,1295.3367875647666,segment_matching_annotaudio_Aditya_2018-08-16_2324_247,-10,Aditya_2018-08-16_2324_247,1,,,,
57,101910.82802547769,0.0,104299.36305732484,0.001256,fm1,0.021181558669336176,0.055328369140625,0.001256,1582.2784810126584,106829.18085678435,0.001256,107008.42444882596,0.023572,cf1,0.05188297343648795,0.107818603515625,0.022316,89.60573476702507,102240.8963585434,0.023572,104341.73669467786,0.025,fm2,0.010551438258127072,0.027496337890625,0.001428,1396.6480446927374,segment_matching_annotaudio_Aditya_2018-08-16_2324_248,-10,Aditya_2018-08-16_2324_248,1,,,,
58,96989.96655518394,0.00112,103678.92976588626,0.002316,fm1,0.009437072859517885,0.018341064453125,0.001196,1666.666666666667,105124.70771628997,0.002316,105368.27747466876,0.022844,cf1,0.02384870014725295,0.047882080078125,0.020528,97.38994935722631,92764.3784786642,0.022844,105287.56957328386,0.025,fm2,0.021042700056050582,0.046173095703125,0.002156,925.9259259259261,segment_matching_annotaudio_Aditya_2018-08-16_2324_253,-10,Aditya_2018-08-16_2324_253,1,,,,
59,101415.09433962264,0.001984,106132.07547169813,0.002408,fm1,0.0073563847090421875,0.015594482421875,0.000424,4629.62962962963,106196.12068965516,0.002408,106357.75862068962,0.020968,cf1,0.02333804602325496,0.048614501953125,0.01856,107.7121930202499,98505.43478260867,0.020968,103940.21739130435,0.02244,fm2,0.009841256011657508,0.024200439453125,0.001472,1351.3513513513512,segment_matching_annotaudio_Aditya_2018-08-16_2324_254,-10,Aditya_2018-08-16_2324_254,1,,,,
60,93661.97183098592,0.0,104225.35211267606,0.0014199999999999998,fm1,0.07511302553036972,0.148651123046875,0.0014199999999999998,1404.4943820224719,107082.7489481066,0.0014199999999999998,107433.38008415149,0.01568,cf1,0.06286311081841457,0.119354248046875,0.01426,140.21312394840157,91810.34482758619,0.01568,106465.51724137932,0.018000000000000002,fm2,0.04615602198261616,0.141632080078125,0.00232,859.1065292096221,segment_matching_annotaudio_Aditya_2018-08-16_2324_255,-10,Aditya_2018-08-16_2324_255,1,,,,
61,103860.29411764706,0.0,105238.97058823529,0.002176,fm1,0.03461510618852151,0.116607666015625,0.002176,915.7509157509156,107111.35611907387,0.002176,107331.86328555677,0.020316,cf1,0.11670379780940066,0.199554443359375,0.01814,110.22927689594357,103919.23990498815,0.020316,104513.06413301664,0.022000000000000002,fm2,0.04211108052480562,0.117034912109375,0.001684,1184.8341232227488,segment_matching_annotaudio_Aditya_2018-08-16_2324_256,-10,Aditya_2018-08-16_2324_256,1,,,,
62,,,,,,,,,,106101.59302675084,0.000708,106289.44995491435,0.027324,cf1,0.035778641442232584,0.076995849609375,0.026616,75.12019230769229,95730.02754820936,0.027324,103994.49035812671,0.028776,fm1,0.00982435591154917,0.024566650390625,0.001452,1373.6263736263734,segment_matching_annotaudio_Aditya_2018-08-16_2324_280,-10,Aditya_2018-08-16_2324_280,1,,,,
63,94327.17678100264,0.0,102902.37467018471,0.001516,fm1,0.006949776172436587,0.016265869140625,0.001516,1315.7894736842104,103296.55897031787,0.001516,103362.22747570266,0.016744,cf1,0.019827964883516163,0.040252685546875,0.015228,131.30252100840335,89982.26950354611,0.016744,104609.9290780142,0.019,fm2,0.0066672278654270655,0.023223876953125,0.0022559999999999998,883.3922261484099,segment_matching_annotaudio_Aditya_2018-08-16_2324_285,-10,Aditya_2018-08-16_2324_285,1,,,,
64,30241.935483870966,0.000784,106854.83870967741,0.00128,fm1,0.002380617190529541,0.007171630859375,0.000496,3968.2539682539677,106075.02038597444,0.00128,106210.92688230496,0.015996,cf1,0.01548911438044266,0.034759521484375,0.014716,135.8695652173913,96000.0,0.015996,104000.0,0.016996,fm2,0.010960363265620877,0.023101806640625,0.001,1984.1269841269839,segment_matching_annotaudio_Aditya_2018-08-16_2324_288,-10,Aditya_2018-08-16_2324_288,1,,,,
65,97222.22222222223,0.0,103009.25925925926,0.0017280000000000002,fm1,0.01815427807548604,0.039764404296875,0.0017280000000000002,1152.073732718894,104827.48334493386,0.0017280000000000002,104877.19996022672,0.041956,cf1,0.03681569898315167,0.100921630859375,0.040228,49.711672300656204,98976.10921501707,0.041956,96416.38225255975,0.043128,fm2,0.009119502677753166,0.021087646484375,0.001172,1700.6802721088434,segment_matching_annotaudio_Aditya_2018-08-16_2324_30,-10,Aditya_2018-08-16_2324_30,1,,,,
66,100657.8947368421,0.0,105263.15789473684,0.0015199999999999999,fm1,0.042160060600692335,0.141998291015625,0.0015199999999999999,1308.9005235602094,106382.97872340426,0.0015199999999999999,106587.56137479543,0.016184,cf1,0.16366463984040247,0.330963134765625,0.014663999999999998,136.31406761177755,88778.40909090909,0.016184,106534.09090909091,0.019,fm2,0.10194026209792098,0.256927490234375,0.002816,708.2152974504248,segment_matching_annotaudio_Aditya_2018-08-16_2324_31,-10,Aditya_2018-08-16_2324_31,2,,,,
67,96323.52941176473,0.0,101470.58823529413,0.0013599999999999999,fm1,0.16723210209461226,0.384185791015625,0.0013599999999999999,1461.9883040935672,106134.03489338137,0.0013599999999999999,106341.73359180283,0.015804,cf1,0.48239657651640294,0.863128662109375,0.014444,138.42746400885937,100334.44816053512,0.015804,103678.92976588626,0.017,fm2,0.1598700461943834,0.399810791015625,0.001196,1666.666666666667,segment_matching_annotaudio_Aditya_2018-08-16_2324_41,-10,Aditya_2018-08-16_2324_41,2,,,,
68,103040.54054054053,0.001472,104729.72972972973,0.002064,fm1,0.006350813891197986,0.016265869140625,0.000592,3333.333333333333,106309.10165484637,0.002064,106419.91725768322,0.029136000000000002,cf1,0.01972582394942636,0.044342041015625,0.027072000000000002,73.85524372230428,98118.27956989247,0.029136000000000002,106182.79569892476,0.030624000000000002,fm2,0.009989449477792482,0.028350830078125,0.0014880000000000002,1336.8983957219252,segment_matching_annotaudio_Aditya_2018-08-16_2324_55,-10,Aditya_2018-08-16_2324_55,1,,,,
69,97378.27715355807,0.000436,103932.58426966293,0.002572,fm1,0.016239001707134357,0.047882080078125,0.002136,932.8358208955223,106170.25328508856,0.002572,106360.693201295,0.023576,cf1,0.03184095427789821,0.067535400390625,0.021004,95.20182787509519,100806.4516129032,0.023576,102822.58064516127,0.024072,fm2,0.009091851201329154,0.020660400390625,0.000496,3968.2539682539677,segment_matching_annotaudio_Aditya_2018-08-16_2324_56,-10,Aditya_2018-08-16_2324_56,1,,,,
70,95776.03143418467,0.00045599999999999997,105108.0550098232,0.0024920000000000003,fm1,0.01066623662328694,0.022491455078125,0.002036,980.3921568627452,107778.09147374364,0.0024920000000000003,107989.8362507058,0.016659999999999998,cf1,0.016616351580445568,0.037872314453125,0.014168,141.08352144469524,89743.58974358975,0.016659999999999998,95299.1452991453,0.019,fm2,0.013361478005473049,0.039459228515625,0.00234,853.2423208191126,segment_matching_annotaudio_Aditya_2018-08-16_2324_59,-10,Aditya_2018-08-16_2324_59,3,,,,
71,93707.25034199726,0.000536,104651.16279069765,0.00346,fm1,0.022332175914760256,0.066741943359375,0.002924,683.0601092896175,106611.9441571872,0.00346,106805.84281282319,0.034404000000000004,cf1,0.046841597951171834,0.096893310546875,0.030944,64.61617989144482,102850.53929121727,0.034404000000000004,106702.61941448382,0.037000000000000005,fm2,0.0204659407899206,0.055938720703125,0.0025960000000000002,769.2307692307692,segment_matching_annotaudio_Aditya_2018-08-16_2324_62,-10,Aditya_2018-08-16_2324_62,1,,,,
72,101993.86503067485,0.00045999999999999996,105828.22085889573,0.0017640000000000002,fm1,0.008837409918437188,0.027801513671875,0.0013039999999999998,1524.3902439024394,105682.11234791613,0.0017640000000000002,105940.97851410821,0.017216,cf1,0.03133634204510808,0.058624267578125,0.015452,129.39958592132504,85201.79372197308,0.017216,103699.55156950672,0.019,fm2,0.02967868014819597,0.082550048828125,0.001784,1116.0714285714287,segment_matching_annotaudio_Aditya_2018-08-16_2324_69,-10,Aditya_2018-08-16_2324_69,1,,,,
73,93883.3570412518,0.0,106330.01422475108,0.0028120000000000003,fm1,0.08170286821703612,0.188079833984375,0.0028120000000000003,710.2272727272727,107065.65793028912,0.0028120000000000003,107403.40448527424,0.017616,cf1,0.1537587316165711,0.296600341796875,0.014804,135.06212857914642,88087.24832214766,0.017616,106124.16107382553,0.02,fm2,0.10280555795542913,0.186126708984375,0.002384,836.1204013377927,segment_matching_annotaudio_Aditya_2018-08-16_2324_7,-10,Aditya_2018-08-16_2324_7,2,,,,
74,103326.6129032258,0.0,104334.67741935485,0.001984,fm1,0.03465604512061366,0.099151611328125,0.001984,1004.016064257028,105437.66578249338,0.001984,106100.79575596817,0.005,cf1,0.07902607326432172,0.134979248046875,0.003016,661.3756613756614,,,,,,,,,,segment_matching_annotaudio_Aditya_2018-08-16_2324_72,-10,Aditya_2018-08-16_2324_72,1,,,,
75,98140.4958677686,0.0,102272.72727272726,0.001936,fm1,0.01542980732987483,0.044036865234375,0.001936,1028.80658436214,105049.81884057973,0.001936,105140.39855072463,0.046096,cf1,0.05876128554701016,0.120941162109375,0.044160000000000005,45.28165187466039,97689.0756302521,0.046096,103991.59663865546,0.048,fm2,0.018682299793366688,0.041717529296875,0.0019039999999999999,1046.0251046025103,segment_matching_annotaudio_Aditya_2018-08-16_2324_85,-10,Aditya_2018-08-16_2324_85,1,,,,
76,97122.30215827339,0.0,107014.38848920864,0.001112,fm1,0.032300718968070866,0.060272216796875,0.001112,1785.7142857142858,108052.61957265607,0.001112,108128.6594175348,0.053716,cf1,0.13149735284872274,0.331268310546875,0.052604,38.01703163017032,103260.8695652174,0.053716,106366.4596273292,0.055004,fm2,0.014493498198388485,0.038482666015625,0.001288,1543.20987654321,segment_matching_annotaudio_Aditya_2018-08-16_2324_88,-10,Aditya_2018-08-16_2324_88,1,,,,
77,99005.42495479203,0.0,103526.2206148282,0.002212,fm1,0.0705028419581611,0.183990478515625,0.002212,902.5270758122743,105705.14529458813,0.002212,106105.0386563583,0.017216,cf1,0.13183139323894316,0.253509521484375,0.015004,133.26226012793177,94109.19540229882,0.017216,103089.08045977012,0.02,fm2,0.04808731146115011,0.135101318359375,0.002784,716.3323782234958,segment_matching_annotaudio_Aditya_2018-08-16_2324_91,-10,Aditya_2018-08-16_2324_91,1,,,,
78,91900.31152647977,0.00042800000000000005,94626.16822429906,0.002996,fm1,0.013357691959471618,0.033721923828125,0.002568,776.3975155279503,104797.70064116736,0.002996,104963.51978775149,0.021088,cf1,0.0380051167906034,0.093475341796875,0.018092,110.52166224580016,87225.27472527474,0.021088,95123.62637362641,0.024,fm2,0.025957629652740517,0.071502685546875,0.002912,684.931506849315,segment_matching_annotaudio_Aditya_2018-08-16_2324_95,-10,Aditya_2018-08-16_2324_95,1,,,,
79,96741.34419551934,0.000528,102342.15885947047,0.0024920000000000003,fm1,0.0037726885753987813,0.010467529296875,0.001964,1016.260162601626,103841.59589176378,0.0024920000000000003,103940.35157021528,0.022744,cf1,0.018068156517078462,0.040435791015625,0.020252000000000003,98.73617693522907,90425.53191489364,0.022744,101950.3546099291,0.025,fm2,0.006323862407073736,0.017730712890625,0.0022559999999999998,883.3922261484099,segment_matching_annotaudio_Aditya_2018-08-17_01_76,-10,Aditya_2018-08-17_01_76,1,,,,
80,,,,,,,,,,104111.40583554377,0.001228,104206.13868889732,0.011784000000000001,cf1,0.01891064988745286,0.048858642578125,0.010556,189.3939393939394,87093.86281588447,0.011784000000000001,91606.49819494585,0.013999999999999999,fm1,0.022449165571103817,0.049835205078125,0.002216,899.2805755395682,segment_matching_annotaudio_Aditya_2018-08-17_01_78,-10,Aditya_2018-08-17_01_78,1,,,,
81,14705.882352941177,0.002364,14705.882352941177,0.0025,fm1,0.008756480566936406,0.014129638671875,0.000136,13888.888888888889,102783.10940499043,0.0025,102975.04798464492,0.01292,cf1,0.017018905246850406,0.034759521484375,0.01042,191.8649270913277,89423.07692307694,0.01292,100000.0,0.015,fm2,0.019452124756419137,0.050872802734375,0.0020800000000000003,957.8544061302682,segment_matching_annotaudio_Aditya_2018-08-17_01_79,-10,Aditya_2018-08-17_01_79,1,,,,
82,94922.73730684326,0.0,101545.25386313463,0.001812,fm1,0.05638207468176661,0.127349853515625,0.001812,1101.3215859030836,102337.16475095788,0.001812,102720.30651340996,0.027912,cf1,0.07627852028145576,0.187835693359375,0.0261,76.61661048115229,90517.24137931038,0.027912,101053.6398467433,0.03,fm2,0.01692668838866581,0.050079345703125,0.002088,954.1984732824428,segment_matching_annotaudio_Aditya_2018-08-17_01_82,-10,Aditya_2018-08-17_01_82,1,,,,
83,88323.35329341321,0.0,90718.56287425153,0.0033399999999999997,fm1,0.1074605465931029,0.239593505859375,0.0033399999999999997,598.0861244019137,101896.36752136752,0.0033399999999999997,102029.91452991453,0.018316,cf1,0.2572224804419516,0.454193115234375,0.014976,133.47570742124933,85692.99552906111,0.018316,100223.54694485843,0.021,fm2,0.11384865373957682,0.285980224609375,0.002684,744.047619047619,segment_matching_annotaudio_Aditya_2018-08-17_01_83,-10,Aditya_2018-08-17_01_83,1,,,,
84,91292.13483146069,0.0002,101825.84269662922,0.0016239999999999998,fm1,0.00841612454825017,0.021697998046875,0.001424,1396.6480446927374,102909.33694181324,0.0016239999999999998,102571.04194857916,0.016404,cf1,0.019091538034017464,0.039703369140625,0.014780000000000001,135.2813852813853,86907.44920993228,0.016404,101015.8013544018,0.018175999999999998,fm2,0.007608170379371563,0.019073486328125,0.001772,1126.1261261261259,segment_matching_annotaudio_Aditya_2018-08-17_12_103,-10,Aditya_2018-08-17_12_103,1,,,,
85,,,,,,,,,,105917.4684131216,0.000484,106178.27750086936,0.034992,cf1,0.03492647385049266,0.073699951171875,0.034508,57.95085767269356,94594.59459459462,0.034992,104729.72972972973,0.03588,fm1,0.015946213638122382,0.030303955078125,0.0008880000000000001,2232.1428571428573,segment_matching_annotaudio_Aditya_2018-08-17_12_104,-10,Aditya_2018-08-17_12_104,1,,,,
86,95762.7118644068,0.000356,109322.03389830508,0.001536,fm1,0.0230646054125475,0.043121337890625,0.00118,1689.1891891891892,111851.48623450696,0.001536,111878.90753537348,0.038004,cf1,0.06250971727704928,0.153289794921875,0.036468,54.83658697082694,95138.88888888886,0.038004,108333.33333333331,0.039444,fm2,0.050837579280161034,0.104339599609375,0.00144,1381.21546961326,segment_matching_annotaudio_Aditya_2018-08-17_12_116,-10,Aditya_2018-08-17_12_116,1,,,,
87,108974.35897435898,0.000452,109890.1098901099,0.001544,fm1,0.012273646234147709,0.031890869140625,0.001092,1824.8175182481752,111922.59675405743,0.001544,112047.44069912608,0.017564,cf1,0.031944916192247784,0.059417724609375,0.01602,124.81278082875687,108303.24909747293,0.017564,109205.7761732852,0.018672,fm2,0.013500080201784156,0.037200927734375,0.001108,1798.5611510791364,segment_matching_annotaudio_Aditya_2018-08-17_12_118,-10,Aditya_2018-08-17_12_118,1,,,,
88,91560.50955414012,0.0005480000000000001,97133.75796178344,0.0018039999999999998,fm1,0.007926755773562699,0.018035888671875,0.001256,1582.2784810126584,104205.60747663553,0.0018920000000000002,104322.42990654203,0.019012,cf1,0.024119826808264033,0.049957275390625,0.01712,116.76786548341896,88400.9009009009,0.019012,95720.72072072072,0.020788,fm2,0.025831839020810737,0.059722900390625,0.0017760000000000002,1121.0762331838564,segment_matching_annotaudio_Aditya_2018-08-17_12_15,-10,Aditya_2018-08-17_12_15,1,,,,
89,93639.57597173145,0.000768,101590.10600706712,0.0019,fm1,0.011071534840955084,0.021453857421875,0.001132,1760.5633802816901,102248.27882960413,0.0019,102355.85197934596,0.020492,cf1,0.03285548715612103,0.067596435546875,0.018591999999999997,107.52688172043013,82228.11671087533,0.020492,95159.15119363397,0.023508,fm2,0.04031241104447055,0.093414306640625,0.003016,661.3756613756614,segment_matching_annotaudio_Aditya_2018-08-17_12_16,-10,Aditya_2018-08-17_12_16,1,,,,
90,107142.85714285713,0.000708,108843.53741496599,0.001296,fm1,0.02047356206683772,0.035369873046875,0.000588,3378.3783783783783,111058.32480631486,0.001296,111094.8691711738,0.02866,cf1,0.06254015058047951,0.118316650390625,0.027364,73.0780473545747,104395.6043956044,0.02866,108974.35897435898,0.029751999999999997,fm2,0.01963582747865434,0.036224365234375,0.001092,1824.8175182481752,segment_matching_annotaudio_Aditya_2018-08-17_12_2,-10,Aditya_2018-08-17_12_2,2,,,,
91,98979.59183673467,0.000572,105102.04081632654,0.001552,fm1,0.04301762521552932,0.074920654296875,0.00098,2032.520325203252,104717.22475682189,0.001552,104781.78531462511,0.04802,cf1,0.17937346104569954,0.360382080078125,0.046468,43.0366672404889,99480.96885813148,0.04802,103806.22837370244,0.049176,fm2,0.03781642261095925,0.068878173828125,0.0011560000000000001,1724.1379310344828,segment_matching_annotaudio_Aditya_2018-08-17_12_21,-10,Aditya_2018-08-17_12_21,1,,,,
92,,,,,,,,,,102237.85166240412,0.000596,102301.79028132994,0.016236,cf1,0.022137646685688645,0.046051025390625,0.01564,127.81186094069531,94462.54071661238,0.016236,102605.8631921824,0.017464,fm1,0.012567231405211904,0.028656005859375,0.001228,1623.3766233766235,segment_matching_annotaudio_Aditya_2018-08-17_12_28,-10,Aditya_2018-08-17_12_28,2,,,,
93,97074.4680851064,0.000776,101063.82978723405,0.0015279999999999998,fm1,0.004980889908509784,0.011505126953125,0.000752,2631.578947368421,102471.67868177137,0.0015279999999999998,102528.89346607162,0.036483999999999996,cf1,0.018171080340258744,0.037445068359375,0.034956,57.20823798627003,91412.74238227148,0.036483999999999996,99722.99168975068,0.037927999999999996,fm2,0.00806807068487008,0.019378662109375,0.001444,1381.21546961326,segment_matching_annotaudio_Aditya_2018-08-17_12_29,-10,Aditya_2018-08-17_12_29,1,,,,
94,95360.82474226804,0.000524,101374.5704467354,0.0016879999999999998,fm1,0.012114239014888863,0.030975341796875,0.001164,1712.3287671232874,102189.24478401412,0.0016879999999999998,102042.31560387893,0.0153,cf1,0.02712479341559033,0.054534912109375,0.013612,146.88601645123384,85020.24291497974,0.0153,103744.93927125506,0.017276,fm2,0.011284851291661806,0.026153564453125,0.0019760000000000003,1008.0645161290324,segment_matching_annotaudio_Aditya_2018-08-17_12_33,-10,Aditya_2018-08-17_12_33,1,,,,
95,97440.94488188977,9.6e-05,102362.20472440946,0.001112,fm1,0.015776780066737217,0.029754638671875,0.001016,1953.125,104583.33333333331,0.001112,104750.0,0.049112,cf1,0.0312972121434011,0.078033447265625,0.048,41.65972337943676,95394.73684210527,0.049112,101151.3157894737,0.050328,fm2,0.006870385545276735,0.015594482421875,0.001216,1633.9869281045749,segment_matching_annotaudio_Aditya_2018-08-17_12_39,-10,Aditya_2018-08-17_12_39,2,,,,
96,97413.79310344828,0.001016,103448.27586206897,0.002176,fm1,0.007524660379554437,0.016021728515625,0.00116,1712.3287671232874,104674.79674796748,0.002176,104747.38675958187,0.015952,cf1,0.025883168561744545,0.051483154296875,0.013775999999999998,145.09576320371445,94430.9927360775,0.015952,105326.87651331721,0.017603999999999998,fm2,0.017158025327699937,0.036712646484375,0.001652,1207.729468599034,segment_matching_annotaudio_Aditya_2018-08-17_12_4,-10,Aditya_2018-08-17_12_4,1,,,,
97,93982.16939078752,0.0,102526.0029717682,0.0026920000000000004,fm1,0.012042402283085864,0.028533935546875,0.0026920000000000004,741.8397626112759,103105.16383599244,0.0026920000000000004,103276.7198490307,0.026008,cf1,0.02817527511354518,0.069549560546875,0.023316,85.76329331046313,94758.06451612904,0.026008,98790.32258064515,0.027000000000000003,fm2,0.005571200729842817,0.013336181640625,0.000992,2000.0,segment_matching_annotaudio_Aditya_2018-08-17_12_44,-10,Aditya_2018-08-17_12_44,1,,,,
98,97689.0756302521,0.0,103466.38655462186,0.0019039999999999999,fm1,0.008102316174259253,0.020538330078125,0.0019039999999999999,1046.0251046025103,104646.73395543707,0.0019039999999999999,104837.17387164349,0.022908,cf1,0.023390501607160986,0.049285888671875,0.021004,95.20182787509519,97426.47058823529,0.022908,102941.17647058824,0.023996,fm2,0.006006004955656332,0.013092041015625,0.001088,1824.8175182481752,segment_matching_annotaudio_Aditya_2018-08-17_12_50,-10,Aditya_2018-08-17_12_50,1,,,,
99,94758.06451612904,0.000872,98790.32258064515,0.001864,fm1,0.039764568621374966,0.066009521484375,0.000992,2000.0,104572.78192749133,0.001864,104709.41883767533,0.023819999999999997,cf1,0.11503116064631905,0.221893310546875,0.021956,91.07468123861568,90144.23076923077,0.023819999999999997,97355.76923076923,0.025484,fm2,0.07559140497339696,0.161895751953125,0.0016640000000000001,1196.1722488038274,segment_matching_annotaudio_Aditya_2018-08-17_12_53,-10,Aditya_2018-08-17_12_53,2,,,,
100,92857.14285714287,0.000412,102380.9523809524,0.002092,fm1,0.008792605518533163,0.020904541015625,0.00168,1184.8341232227488,104924.68134414832,0.002092,105040.55619930476,0.019352,cf1,0.016545434830301495,0.037139892578125,0.01726,115.84800741427247,89211.6182572614,0.019352,104771.78423236514,0.02128,fm2,0.0058744972091020605,0.016693115234375,0.001928,1033.0578512396694,segment_matching_annotaudio_Aditya_2018-08-17_12_68,-10,Aditya_2018-08-17_12_68,2,,,,
101,,,,,,,,,,104633.8559237944,0.000604,104633.8559237944,0.02076,cf1,0.019810322018456915,0.043670654296875,0.020156,99.2063492063492,93442.62295081967,0.02076,103278.68852459015,0.02198,fm1,0.01087074851786497,0.025238037109375,0.00122,1633.9869281045749,segment_matching_annotaudio_Aditya_2018-08-17_12_71,-10,Aditya_2018-08-17_12_71,1,,,,
